lng,lat
-0.198902,51.479827,0
-0.224918,51.492273,0
-0.224876,51.511876,0
-0.221240,51.486822,0
-0.199267,51.481541,0
-0.230093,51.492531,0
-0.210883,51.486485,0
-0.203236,51.472160,0
-0.195771,51.471595,0
-0.211305,51.468326,0
-0.199326,51.472729,0
-0.245253,51.514161,0
-0.212873,51.494518,0
-0.202710,51.485550,0
-0.234860,51.510858,0
-0.193429,51.472548,0
-0.208014,51.489858,0
-0.207635,51.492190,0
-0.200988,51.478060,0
-0.227273,51.516948,0
-0.245248,51.506787,0
-0.196441,51.480148,0
-0.226136,51.505421,0
-0.207188,51.474198,0
-0.224001,51.493608,0
-0.208968,51.472877,0
-0.200628,51.472569,0
-0.195729,51.479958,0
-0.201427,51.477887,0
-0.190644,51.477451,0
-0.243901,51.504339,0
-0.234402,51.492866,0
-0.248741,51.513404,0
-0.188898,51.466993,0
-0.238704,51.493380,0
-0.229876,51.494416,0
-0.203487,51.480437,0
-0.184511,51.472321,0
-0.240858,51.527224,0
-0.244191,51.496790,0
-0.221789,51.491237,0
-0.185137,51.471071,0
-0.216138,51.473616,0
-0.208045,51.492736,0
-0.204981,51.471737,0
-0.227140,51.505526,0
-0.237193,51.506397,0
-0.225233,51.502709,0
-0.203384,51.486730,0
-0.202422,51.485546,0
-0.245248,51.506787,0
-0.217652,51.479124,0
-0.203745,51.470189,0
-0.220426,51.485551,0
-0.222359,51.498799,0
-0.190784,51.477543,0
-0.215468,51.490781,0
-0.203643,51.487453,0
-0.208516,51.488067,0
-0.193699,51.473002,0
-0.222217,51.487646,0
-0.202020,51.477447,0
-0.222169,51.499965,0
-0.205833,51.475706,0
-0.230156,51.490914,0
-0.211604,51.468061,0
-0.213527,51.474115,0
-0.232396,51.500030,0
-0.220723,51.503810,0
-0.225143,51.512420,0
-0.189320,51.478150,0
-0.226280,51.505423,0
-0.218106,51.504400,0
-0.223421,51.490002,0
-0.197331,51.486817,0
-0.249159,51.513770,0
-0.237159,51.529686,0
-0.227105,51.491587,0
-0.203635,51.476662,0
-0.234613,51.509775,0
-0.219628,51.483830,0
-0.227266,51.502290,0
-0.224907,51.492543,0
-0.233927,51.516329,0
-0.222583,51.493047,0
-0.231599,51.490845,0
-0.245009,51.501748,0
-0.203727,51.488983,0
-0.189320,51.478150,0
-0.192408,51.480176,0
-0.244530,51.510463,0
-0.224873,51.511966,0
-0.233640,51.501397,0
-0.240860,51.493503,0
-0.224587,51.504498,0
-0.211740,51.482991,0
-0.190582,51.468098,0
-0.200625,51.472659,0
-0.202713,51.485460,0
-0.200653,51.482911,0
-0.195729,51.479958,0
-0.200625,51.472659,0
-0.214776,51.475303,0
-0.242126,51.501795,0
-0.221882,51.503648,0
-0.224134,51.505031,0
-0.226280,51.505423,0
-0.220829,51.486276,0
-0.228758,51.489813,0
-0.225851,51.505326,0
-0.188431,51.478766,0
-0.228304,51.520111,0
-0.211179,51.471562,0
-0.208813,51.469457,0
-0.221988,51.504638,0
-0.221844,51.504636,0
-0.207168,51.489395,0
-0.227801,51.518215,0
-0.219340,51.509724,0
-0.226061,51.514772,0
-0.192399,51.476759,0
-0.197014,51.480247,0
-0.215904,51.501758,0
-0.237337,51.506399,0
-0.225006,51.512238,0
-0.191948,51.473605,0
-0.221799,51.487280,0
-0.198308,51.472983,0
-0.224358,51.502966,0
-0.220647,51.513161,0
-0.237879,51.499842,0
-0.224682,51.505758,0
-0.207503,51.480858,0
-0.218751,51.487863,0
-0.234291,51.503206,0
-0.200383,51.482457,0
-0.214917,51.493830,0
-0.224601,51.507825,0
-0.203671,51.472076,0
-0.193649,51.466976,0
-0.224689,51.505579,0
-0.193559,51.480194,0
-0.209334,51.489249,0
-0.238211,51.491215,0
-0.200089,51.478946,0
-0.189631,51.466645,0
-0.208790,51.488431,0
-0.224657,51.506387,0
-0.223998,51.493698,0
-0.223343,51.503130,0
-0.216054,51.483146,0
-0.227924,51.518756,0
-0.200985,51.478150,0
-0.222194,51.499336,0
-0.189487,51.466642,0
-0.191948,51.473605,0
-0.221127,51.504535,0
-0.236482,51.532284,0
-0.224857,51.504952,0
-0.223203,51.503038,0
-0.214190,51.493999,0
-0.239786,51.506436,0
-0.203714,51.485656,0
-0.214060,51.482576,0
-0.203671,51.472076,0
-0.225910,51.514949,0
-0.206286,51.475174,0
-0.210263,51.469210,0
-0.228725,51.520387,0
-0.234612,51.491161,0
-0.234062,51.494210,0
-0.195729,51.479958,0
-0.209770,51.489165,0
-0.243634,51.503796,0
-0.191461,51.471349,0
-0.186072,51.480168,0
-0.247207,51.515809,0
-0.224900,51.492723,0
-0.204332,51.484586,0
-0.234607,51.495027,0
-0.237355,51.498486,0
-0.240639,51.499254,0
-0.192511,51.477570,0
-0.198607,51.480002,0
-0.221240,51.486822,0
-0.211305,51.468326,0
-0.235554,51.500347,0
-0.220966,51.486458,0
-0.199965,51.482091,0
-0.202909,51.476831,0
-0.193559,51.480194,0
-0.234694,51.492780,0
-0.230472,51.490199,0
-0.187132,51.467955,0
-0.224690,51.509265,0
-0.235657,51.527506,0
-0.224316,51.504044,0
-0.243634,51.503796,0
-0.200927,51.483275,0
-0.217246,51.504297,0
-0.198017,51.473069,0
-0.234825,51.511756,0
-0.190352,51.477537,0
-0.228460,51.490079,0
-0.200653,51.482911,0
-0.202576,51.485278,0
-0.192849,51.476316,0
-0.219084,51.483012,0
-0.226061,51.514772,0
-0.237193,51.506397,0
-0.218830,51.504321,0
-0.240428,51.493496,0
-0.227537,51.517582,0
-0.229431,51.505920,0
-0.080158,51.533067,0
-0.075490,51.548008,0
-0.076454,51.542269,0
-0.081321,51.525982,0
-0.077708,51.522775,0
-0.063004,51.560122,0
-0.070626,51.560698,0
-0.091256,51.564182,0
-0.088209,51.526724,0
-0.077068,51.534545,0
-0.073229,51.563978,0
-0.047996,51.546745,0
-0.070144,51.534611,0
-0.037175,51.546834,0
-0.096036,51.570645,0
-0.086706,51.531645,0
-0.086436,51.531191,0
-0.082285,51.561338,0
-0.084986,51.541689,0
-0.103948,51.564298,0
-0.070236,51.559702,0
-0.055528,51.556132,0
-0.072929,51.571077,0
-0.074739,51.555550,0
-0.037396,51.555111,0
-0.053756,51.550347,0
-0.046195,51.551750,0
-0.076658,51.540833,0
-0.071832,51.573127,0
-0.078034,51.528716,0
-0.077284,51.532840,0
-0.034066,51.545343,0
-0.069041,51.557254,0
-0.064030,51.539367,0
-0.072261,51.573224,0
-0.055035,51.564307,0
-0.095459,51.529180,0
-0.076969,51.536882,0
-0.033513,51.544794,0
-0.075710,51.546213,0
-0.077704,51.522865,0
-0.077852,51.522778,0
-0.070626,51.560698,0
-0.072247,51.546246,0
-0.074739,51.555550,0
-0.082986,51.530955,0
-0.078132,51.526379,0
-0.059704,51.549547,0
-0.074080,51.530180,0
-0.086199,51.567787,0
-0.079686,51.523707,0
-0.081816,51.569064,0
-0.075824,51.550352,0
-0.047077,51.547988,0
-0.042283,51.548808,0
-0.036046,51.549603,0
-0.084255,51.565957,0
-0.090621,51.572445,0
-0.072247,51.546246,0
-0.085508,51.567056,0
-0.070189,51.540367,0
-0.044732,51.538777,0
-0.102878,51.565720,0
-0.059513,51.564201,0
-0.047468,51.548984,0
-0.090517,51.557696,0
-0.096036,51.570645,0
-0.096036,51.570645,0
-0.073460,51.565330,0
-0.059852,51.549459,0
-0.055488,51.543542,0
-0.055210,51.546685,0
-0.094395,51.568460,0
-0.071090,51.549734,0
-0.092568,51.563844,0
-0.079398,51.523702,0
-0.079398,51.523702,0
-0.046453,51.545730,0
-0.086440,51.531101,0
-0.082031,51.536515,0
-0.066518,51.558921,0
-0.098755,51.560797,0
-0.049733,51.553338,0
-0.074955,51.553845,0
-0.095888,51.570732,0
-0.059419,51.549452,0
-0.082159,51.526625,0
-0.073237,51.563798,0
-0.078140,51.526200,0
-0.086436,51.531191,0
-0.094259,51.568278,0
-0.066814,51.534916,0
-0.079251,51.527207,0
-0.064476,51.545849,0
-0.092568,51.563844,0
-0.049589,51.553336,0
-0.095319,51.529088,0
-0.076454,51.542269,0
-0.046192,51.545096,0
-0.058286,51.565890,0
-0.090765,51.572448,0
-0.060692,51.567008,0
-0.102135,51.566247,0
-0.082215,51.525277,0
-0.059707,51.549457,0
-0.073172,51.565326,0
-0.068366,51.556164,0
-0.055388,51.556040,0
-0.055047,51.547131,0
-0.073020,51.565503,0
-0.076454,51.542269,0
-0.095319,51.529088,0
-0.048568,51.560333,0
-0.096036,51.570645,0
-0.065938,51.538589,0
-0.022673,51.551986,0
-0.071744,51.530861,0
-0.076237,51.543974,0
-0.074766,51.554921,0
-0.047221,51.561479,0
-0.075744,51.528319,0
-0.054982,51.555404,0
-0.060710,51.546236,0
-0.078697,51.523241,0
-0.047077,51.547988,0
-0.068579,51.551132,0
-0.077230,51.530681,0
-0.070189,51.540367,0
-0.089617,51.555073,0
-0.051703,51.551123,0
-0.028177,51.548122,0
-0.079398,51.523702,0
-0.070462,51.537314,0
-0.076761,51.538407,0
-0.071815,51.546239,0
-0.077852,51.522778,0
-0.072824,51.546256,0
-0.077284,51.532840,0
-0.062451,51.545995,0
-0.074990,51.546201,0
-0.093514,51.565388,0
-0.089839,51.536013,0
-0.060297,51.566103,0
-0.092153,51.528946,0
-0.104062,51.565020,0
-0.034376,51.551553,0
-0.088521,51.553707,0
-0.027324,51.547838,0
-0.055214,51.546595,0
-0.064940,51.575711,0
-0.081257,51.561771,0
-0.075486,51.548098,0
-0.047992,51.546834,0
-0.022287,51.550900,0
-0.055144,51.558374,0
-0.074466,51.558603,0
-0.041650,51.553473,0
-0.078098,51.527188,0
-0.082361,51.535531,0
-0.073237,51.563798,0
-0.099461,51.568092,0
-0.063720,51.550063,0
-0.073130,51.566314,0
-0.055409,51.542012,0
-0.095319,51.529088,0
-0.063759,51.545747,0
-0.058292,51.552221,0
-0.073172,51.565326,0
-0.054485,51.540018,0
-0.083751,51.526471,0
-0.070189,51.540367,0
-0.038087,51.549097,0
-0.057324,51.561377,0
-0.090754,51.527934,0
-0.076935,51.537690,0
-0.043680,51.546493,0
-0.056051,51.557400,0
-0.074694,51.546376,0
-0.070135,51.541625,0
-0.036770,51.546198,0
-0.074587,51.555727,0
-0.061464,51.548856,0
-0.071959,51.546242,0
-0.102259,51.563282,0
-0.056048,51.557489,0
-0.073172,51.565326,0
-0.055412,51.545339,0
-0.078787,51.555346,0
-0.080465,51.570301,0
-0.083036,51.557214,0
-0.055288,51.558376,0
-0.070543,51.562675,0
-0.055661,51.556404,0
-0.070740,51.561419,0
-0.055502,51.546599,0
-0.056845,51.555704,0
-0.077390,51.530324,0
-0.082429,51.557924,0
-0.093889,51.528795,0
-0.061214,51.547953,0
-0.075744,51.552239,0
-0.073741,51.562098,0
-0.079404,51.537281,0
-0.086696,51.552508,0
-0.075468,51.548547,0
-0.066106,51.531218,0
-0.088521,51.553707,0
-0.074709,51.556268,0
-0.057327,51.534220,0
-0.038376,51.549102,0
-0.042814,51.543151,0
-0.064073,51.534961,0
-0.060442,51.566105,0
-0.077852,51.522778,0
-0.084039,51.564245,0
-0.059513,51.564201,0
-0.072538,51.573498,0
-0.075039,51.551868,0
-0.083944,51.525305,0
-0.073654,51.567582,0
-0.071184,51.564574,0
-0.069435,51.564994,0
-0.063004,51.560122,0
-0.080415,51.526956,0
-0.051335,51.559749,0
-0.074622,51.558335,0
-0.077958,51.527096,0
-0.067595,51.560738,0
-0.076454,51.542269,0
-0.042585,51.545126,0
-0.077988,51.522960,0
-0.059996,51.549462,0
-0.078514,51.558399,0
-0.089067,51.554435,0
-0.082066,51.566550,0
-0.072634,51.543915,0
-0.071959,51.546242,0
-0.076457,51.542179,0
-0.079398,51.523702,0
-0.067242,51.562261,0
-0.072534,51.573588,0
-0.077605,51.525202,0
-0.052472,51.546639,0
-0.085783,51.526145,0
-0.069719,51.531007,0
-0.075024,51.552227,0
-0.031076,51.551138,0
-0.089797,51.571443,0
-0.087228,51.529496,0
-0.065960,51.575458,0
-0.076234,51.544064,0
-0.082035,51.536425,0
-0.091252,51.564272,0
-0.078246,51.527101,0
-0.044836,51.553167,0
-0.062018,51.545988,0
-0.044661,51.537067,0
-0.058819,51.563560,0
-0.074080,51.530180,0
-0.076761,51.538407,0
-0.072453,51.537977,0
-0.073134,51.569641,0
-0.055911,51.557307,0
-0.055222,51.546415,0
-0.089913,51.530798,0
-0.069443,51.557980,0
-0.078751,51.539069,0
-0.078129,51.526469,0
-0.074701,51.546197,0
-0.076901,51.538499,0
-0.077303,51.546060,0
-0.076549,51.574194,0
-0.102135,51.566247,0
-0.076973,51.536792,0
-0.086377,51.536046,0
-0.074485,51.558153,0
-0.063734,51.570116,0
-0.095743,51.570730,0
-0.047658,51.541164,0
-0.076662,51.540743,0
-0.046196,51.545006,0
-0.056078,51.539865,0
-0.080741,51.526062,0
-0.056438,51.558485,0
-0.079402,51.523613,0
-0.080500,51.545482,0
-0.056582,51.558488,0
-0.087377,51.532825,0
-0.075020,51.552317,0
-0.051567,51.550941,0
-0.059707,51.549457,0
-0.073684,51.573697,0
-0.072933,51.570987,0
-0.069439,51.558070,0
-0.043599,51.548380,0
-0.090765,51.572448,0
-0.077045,51.535084,0
-0.059707,51.549457,0
-0.080260,51.534058,0
-0.090805,51.533601,0
-0.077385,51.523579,0
-0.036699,51.544488,0
-0.059996,51.549462,0
-0.068481,51.550051,0
-0.060929,51.537697,0
-0.068708,51.548077,0
-0.083527,51.566125,0
-0.074295,51.559229,0
-0.081197,51.539199,0
-0.091824,51.560954,0
-0.076306,51.542356,0
-0.080665,51.524443,0
-0.046796,51.537732,0
-0.087820,51.529146,0
-0.090754,51.527934,0
-0.081630,51.570050,0
-0.096168,51.570917,0
-0.042441,51.545123,0
-0.043603,51.548290,0
-0.055191,51.547134,0
-0.039320,51.543902,0
-0.075669,51.547202,0
-0.093837,51.530053,0
-0.074565,51.556266,0
-0.053557,51.544859,0
-0.068711,51.530991,0
-0.057795,51.540163,0
-0.070876,51.530936,0
-0.074663,51.557347,0
-0.060692,51.567008,0
-0.068488,51.549871,0
-0.074314,51.558780,0
-0.054939,51.549648,0
-0.075464,51.548637,0
-0.063594,51.570024,0
-0.068855,51.530993,0
-0.079402,51.523613,0
-0.071370,51.560170,0
-0.053907,51.550170,0
-0.078140,51.526200,0
-0.084915,51.526221,0
-0.038113,51.545141,0
-0.052029,51.536740,0
-0.037431,51.544230,0
-0.071015,51.548114,0
-0.055528,51.556132,0
-0.047942,51.548003,0
-0.056044,51.557579,0
-0.043747,51.548292,0
-0.047706,51.543413,0
-0.055528,51.556132,0
-0.055501,51.539855,0
-0.059707,51.549457,0
-0.077359,51.524209,0
-0.077071,51.534455,0
-0.075468,51.548547,0
-0.073814,51.533053,0
-0.086706,51.531645,0
-0.055958,51.535906,0
-0.070189,51.540367,0
-0.103770,51.565105,0
-0.077954,51.527186,0
-0.078239,51.527280,0
-0.054436,51.554675,0
-0.087936,51.526360,0
-0.078095,51.527278,0
-0.088903,51.527365,0
-0.055532,51.556042,0
-0.053460,51.550522,0
-0.086954,51.525714,0
-0.077389,51.523490,0
-0.056325,51.547602,0
-0.078007,51.522511,0
-0.052666,51.552218,0
-0.064950,51.561863,0
-0.077064,51.534635,0
-0.042814,51.543151,0
-0.069938,51.546298,0
-0.052298,51.560844,0
-0.057455,51.548161,0
-0.049883,51.543089,0
-0.054224,51.546129,0
-0.088069,51.526632,0
-0.054629,51.540020,0
-0.068686,51.572446,0
-0.055528,51.556132,0
-0.030931,51.547808,0
-0.080384,51.524258,0
-0.081197,51.539199,0
-0.075278,51.546206,0
-0.079512,51.562102,0
-0.055248,51.545786,0
-0.047077,51.547988,0
-0.040989,51.548696,0
-0.080384,51.524258,0
-0.071263,51.572938,0
-0.047104,51.560848,0
-0.071452,51.530946,0
-0.079877,51.570561,0
-0.082043,51.536245,0
-0.041716,51.545201,0
-0.057236,51.536377,0
-0.080754,51.570306,0
-0.102878,51.565720,0
-0.063165,51.539352,0
-0.103174,51.565545,0
-0.042465,51.547911,0
-0.081230,51.524722,0
-0.058545,51.563196,0
-0.078129,51.526469,0
-0.078822,51.523693,0
-0.096039,51.570555,0
-0.087042,51.527065,0
-0.058698,51.549440,0
-0.082215,51.525277,0
-0.062452,51.542578,0
-0.057449,51.561829,0
-0.089289,51.535374,0
-0.073176,51.565236,0
-0.075285,51.528941,0
-0.073753,51.561828,0
-0.050437,51.543638,0
-0.073935,51.560932,0
-0.055492,51.543452,0
-0.073548,51.546178,0
-0.077196,51.531490,0
-0.047996,51.546745,0
-0.083630,51.546523,0
-0.064791,51.545224,0
-0.053573,51.551244,0
-0.077992,51.522870,0
-0.068294,51.554454,0
-0.042958,51.543154,0
-0.060176,51.565561,0
-0.077071,51.534455,0
-0.075475,51.548368,0
-0.077954,51.527186,0
-0.055431,51.544890,0
-0.075456,51.548817,0
-0.057239,51.536287,0
-0.077071,51.534455,0
-0.078129,51.526469,0
-0.074587,51.555727,0
-0.051447,51.546982,0
-0.077118,51.574383,0
-0.077734,51.525564,0
-0.060559,51.566737,0
-0.072826,51.573503,0
-0.103918,51.565017,0
-0.072948,51.570628,0
-0.083633,51.546433,0
-0.056081,51.539775,0
-0.077852,51.522778,0
-0.078386,51.527193,0
-0.071547,51.573033,0
-0.081935,51.525093,0
-0.072968,51.546258,0
-0.070834,51.572841,0
-0.071221,51.570509,0
-0.102684,51.563469,0
-0.079683,51.523797,0
-0.081510,51.524906,0
-0.079823,51.523889,0
-0.068487,51.556706,0
-0.071090,51.549734,0
-0.057026,51.537902,0
-0.093893,51.528705,0
-0.044310,51.551989,0
-0.057457,51.561649,0
-0.055528,51.556132,0
-0.077740,51.549394,0
-0.058104,51.546463,0
-0.069435,51.558160,0
-0.089293,51.535285,0
-0.083918,51.546527,0
-0.048788,51.541722,0
-0.071456,51.530856,0
-0.059236,51.563927,0
-0.059423,51.539201,0
-0.086929,51.529761,0
-0.020827,51.551325,0
-0.055255,51.555768,0
-0.033607,51.545965,0
-0.080524,51.524350,0
-0.061374,51.567919,0
-0.074751,51.555280,0
-0.042146,51.548625,0
-0.099461,51.568092,0
-0.094705,51.529977,0
-0.072686,51.573411,0
-0.072519,51.573948,0
-0.057163,51.538084,0
-0.077230,51.530681,0
-0.082217,51.535529,0
-0.056044,51.557579,0
-0.076572,51.566820,0
-0.071688,51.573125,0
-0.091054,51.572452,0
-0.063710,51.560494,0
-0.062198,51.568922,0
-0.046552,51.556882,0
-0.068410,51.565337,0
-0.057795,51.540163,0
-0.063064,51.534944,0
-0.094163,51.567107,0
-0.063032,51.569655,0
-0.093514,51.565388,0
-0.056669,51.559838,0
-0.069719,51.531007,0
-0.069523,51.552676,0
-0.020562,51.550781,0
-0.054120,51.558716,0
-0.070254,51.535422,0
-0.082361,51.535531,0
-0.096032,51.570735,0
-0.073069,51.567752,0
-0.057711,51.562463,0
-0.060301,51.566013,0
-0.049409,51.537326,0
-0.082206,51.535798,0
-0.064405,51.557718,0
-0.068592,51.567858,0
-0.062614,51.559127,0
-0.078034,51.528716,0
-0.054090,51.566180,0
-0.070036,51.543962,0
-0.063867,51.570388,0
-0.069930,51.543061,0
-0.059509,51.564291,0
-0.057896,51.534409,0
-0.069834,51.558976,0
-0.030335,51.544921,0
-0.055668,51.549480,0
-0.076283,51.556564,0
-0.073237,51.563798,0
-0.073305,51.551929,0
-0.067198,51.553088,0
-0.075870,51.545856,0
-0.052245,51.551941,0
-0.046158,51.555976,0
-0.080404,51.534060,0
-0.038280,51.541277,0
-0.065426,51.571043,0
-0.058678,51.563468,0
-0.069920,51.570578,0
-0.059934,51.564478,0
-0.063874,51.570208,0
-0.080045,51.542597,0
-0.062455,51.545905,0
-0.078007,51.522511,0
-0.075888,51.528321,0
-0.072052,51.574749,0
-0.075430,51.549446,0
-0.068434,51.554547,0
-0.073229,51.563978,0
-0.073191,51.564876,0
-0.073931,51.543936,0
-0.047139,51.546550,0
-0.056661,51.560018,0
-0.068344,51.549869,0
-0.085698,51.552222,0
-0.072363,51.574215,0
-0.056237,51.539508,0
-0.049286,51.546946,0
-0.060965,51.567373,0
-0.048428,51.546752,0
-0.082031,51.536515,0
-0.074295,51.559229,0
-0.092295,51.563480,0
-0.055281,51.558556,0
-0.089891,51.555438,0
-0.077401,51.530054,0
-0.068258,51.565515,0
-0.055331,51.547226,0
-0.044166,51.551986,0
-0.078557,51.523149,0
-0.074587,51.555727,0
-0.051159,51.546977,0
-0.078129,51.526469,0
-0.055501,51.539855,0
-0.082361,51.535531,0
-0.055409,51.542012,0
-0.079103,51.530712,0
-0.070626,51.560698,0
-0.103026,51.565632,0
-0.068897,51.553835,0
-0.076450,51.542359,0
-0.077003,51.536073,0
-0.090027,51.555620,0
-0.080945,51.524627,0
-0.088900,51.527455,0
-0.085801,51.539454,0
-0.074587,51.555727,0
-0.045343,51.537978,0
-0.048086,51.548005,0
-0.077071,51.534455,0
-0.077344,51.524568,0
-0.090650,51.557968,0
-0.073180,51.565146,0
-0.085919,51.574437,0
-0.087240,51.532643,0
-0.072925,51.571167,0
-0.069382,51.562835,0
-0.096039,51.570555,0
-0.057752,51.544568,0
-0.069645,51.553218,0
-0.059351,51.537491,0
-0.072967,51.570178,0
-0.074936,51.554294,0
-0.070984,51.548833,0
-0.070008,51.531012,0
-0.073142,51.566045,0
-0.073939,51.560842,0
-0.077571,51.529428,0
-0.076738,51.538946,0
-0.087682,51.553063,0
-0.079519,51.555088,0
-0.089071,51.554345,0
-0.055241,51.545966,0
-0.060288,51.549376,0
-0.102084,51.563998,0
-0.054412,51.558631,0
-0.058536,51.546470,0
-0.094462,51.528894,0
-0.057310,51.558320,0
-0.054224,51.546129,0
-0.053056,51.546469,0
-0.058554,51.549438,0
-0.078095,51.527278,0
-0.055415,51.545249,0
-0.074493,51.557973,0
-0.085063,51.526133,0
-0.080161,51.529560,0
-0.078091,51.527368,0
-0.075456,51.548817,0
-0.072324,51.530780,0
-0.076882,51.538949,0
-0.047460,51.542419,0
-0.046051,51.545004,0
-0.072921,51.571257,0
-0.043747,51.548292,0
-0.077348,51.524478,0
-0.072902,51.571706,0
-0.074690,51.556718,0
-0.096168,51.570917,0
-0.049278,51.560614,0
-0.038812,51.549019,0
-0.090754,51.527934,0
-0.075866,51.545946,0
-0.047077,51.547988,0
-0.055442,51.544620,0
-0.073217,51.571082,0
-0.051436,51.540507,0
-0.064602,51.573458,0
-0.087539,51.528961,0
-0.084507,51.553102,0
-0.049993,51.537156,0
-0.082159,51.526625,0
-0.048690,51.560874,0
-0.073431,51.535295,0
-0.084064,51.556781,0
-0.080154,51.533157,0
-0.085018,51.530629,0
-0.080673,51.561942,0
-0.027324,51.547838,0
-0.063004,51.560122,0
-0.096032,51.570735,0
-0.035675,51.544830,0
-0.096180,51.570647,0
-0.077268,51.533200,0
-0.058819,51.563560,0
-0.057657,51.563721,0
-0.083634,51.529257,0
-0.052600,51.540257,0
-0.060965,51.567373,0
-0.077068,51.534545,0
-0.064080,51.551777,0
-0.029381,51.546973,0
-0.076749,51.538677,0
-0.073252,51.563439,0
-0.073176,51.565236,0
-0.078466,51.521889,0
-0.064843,51.550801,0
-0.078853,51.574321,0
-0.073085,51.557141,0
-0.051011,51.547064,0
-0.061374,51.567919,0
-0.074963,51.553665,0
-0.078098,51.527188,0
-0.071815,51.546239,0
-0.056926,51.560562,0
-0.096032,51.570735,0
-0.081510,51.524906,0
-0.077875,51.529073,0
-0.020562,51.550781,0
-0.073946,51.560662,0
-0.062673,51.564523,0
-0.094392,51.568550,0
-0.056669,51.559838,0
-0.061098,51.567645,0
-0.036770,51.546198,0
-0.092748,51.528506,0
-0.051204,51.562805,0
-0.072866,51.538433,0
-0.073062,51.567932,0
-0.075471,51.548457,0
-0.056305,51.558213,0
-0.049979,51.540842,0
-0.074845,51.546199,0
-0.068788,51.546189,0
-0.069263,51.572455,0
-0.092432,51.563662,0
-0.092572,51.563754,0
-0.086436,51.531191,0
-0.076726,51.539216,0
-0.103766,51.565195,0
-0.043599,51.548380,0
-0.080566,51.526779,0
-0.072986,51.566312,0
-0.102878,51.565720,0
-0.055676,51.556045,0
-0.055409,51.542012,0
-0.056685,51.539155,0
-0.050894,51.546433,0
-0.075528,51.550527,0
-0.076002,51.546128,0
-0.104509,51.564667,0
-0.059524,51.543609,0
-0.045924,51.547969,0
-0.073404,51.546175,0
-0.079080,51.562095,0
-0.095319,51.529088,0
-0.065286,51.570951,0
-0.083594,51.561090,0
-0.063471,51.545742,0
-0.079189,51.556072,0
-0.056930,51.560472,0
-0.075426,51.549536,0
-0.068245,51.555623,0
-0.077876,51.546159,0
-0.084246,51.555885,0
-0.070431,51.538033,0
-0.056208,51.553715,0
-0.056582,51.558488,0
-0.077670,51.527091,0
-0.083690,51.545085,0
-0.092568,51.563844,0
-0.059559,51.549544,0
-0.078018,51.522241,0
-0.075498,51.547828,0
-0.076598,51.542271,0
-0.078083,51.527548,0
-0.073085,51.567393,0
-0.080888,51.522558,0
-0.083061,51.525741,0
-0.064926,51.569237,0
-0.078068,51.527907,0
-0.082361,51.535531,0
-0.096305,51.571099,0
-0.073897,51.561830,0
-0.031080,51.551048,0
-0.101071,51.564072,0
-0.075464,51.548637,0
-0.086367,51.525975,0
-0.038569,51.544609,0
-0.060309,51.565833,0
-0.087804,51.526088,0
-0.080702,51.523544,0
-0.057232,51.536467,0
-0.041650,51.553473,0
-0.077033,51.535354,0
-0.087777,51.526717,0
-0.074318,51.558690,0
-0.059711,51.549367,0
-0.062455,51.545905,0
-0.057460,51.534492,0
-0.073404,51.546175,0
-0.055405,51.542102,0
-0.083315,51.526554,0
-0.080376,51.524438,0
-0.055992,51.545259,0
-0.076457,51.542179,0
-0.082477,51.546504,0
-0.055119,51.555586,0
-0.080252,51.530820,0
-0.084435,51.554809,0
-0.047135,51.546640,0
-0.082031,51.536515,0
-0.056537,51.539243,0
-0.096715,51.571645,0
-0.056643,51.540144,0
-0.055388,51.556040,0
-0.040989,51.548696,0
-0.081623,51.542803,0
-0.080384,51.524258,0
-0.070630,51.560608,0
-0.076980,51.536612,0
-0.073062,51.567932,0
-0.055405,51.542102,0
-0.075031,51.552047,0
-0.076639,51.534448,0
-0.075669,51.547202,0
-0.057457,51.561649,0
-0.063470,51.562738,0
-0.036076,51.545556,0
-0.102882,51.565630,0
-0.069642,51.546473,0
-0.072955,51.570448,0
-0.075198,51.548093,0
-0.063004,51.560122,0
-0.056040,51.557669,0
-0.071011,51.548204,0
-0.067382,51.562353,0
-0.074644,51.544127,0
-0.044427,51.552620,0
-0.081059,51.521931,0
-0.050894,51.559922,0
-0.087244,51.573829,0
-0.054207,51.549905,0
-0.051163,51.546887,0
-0.060176,51.565561,0
-0.099757,51.567917,0
-0.079959,51.524071,0
-0.067355,51.545986,0
-0.048332,51.548998,0
-0.066518,51.558921,0
-0.055438,51.544710,0
-0.039977,51.548769,0
-0.058997,51.562754,0
-0.069719,51.531007,0
-0.085491,51.526230,0
-0.058819,51.563560,0
-0.098270,51.568972,0
-0.070497,51.560336,0
-0.058128,51.562830,0
-0.059765,51.558270,0
-0.026385,51.539549,0
-0.073134,51.569641,0
-0.096708,51.571825,0
-0.072515,51.574038,0
-0.095895,51.570553,0
-0.057232,51.536467,0
-0.068494,51.508865,0
0.000440,51.513285,0
-0.021560,51.527777,0
-0.020078,51.488814,0
-0.072434,51.524757,0
-0.014936,51.511029,0
-0.035081,51.525127,0
-0.062459,51.528819,0
-0.061906,51.514692,0
-0.039227,51.512516,0
-0.010459,51.511223,0
-0.056461,51.520717,0
-0.025628,51.527036,0
-0.035233,51.524949,0
-0.016396,51.507276,0
-0.062614,51.518391,0
-0.074554,51.518947,0
-0.025729,51.511391,0
-0.048216,51.521389,0
-0.010312,51.511310,0
